		Temp	Hi	Low	Out		Wind		Wind	Hi	Hi	Wind	Heat				Rain	Heat	Cool	In 	In	In 	In 	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Dew	Speed	Dir	Run	Speed	Dir	Chill	Index	THW	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	Samp	Tx 	Recept	Int.
17/05/13	6:55	3.7	3.7	3.7	91	2.4	0.0	---	0.00	0.0	---	3.7	3.7	3.7	1008.4	0.00	0.0	0.051	0.000	10.3	63	3.6	9.9	117	1	100.0	5
17/05/13	7:00	3.8	3.8	3.7	90	2.3	0.0	---	0.00	0.0	---	3.8	3.7	3.7	1008.5	0.00	0.0	0.051	0.000	10.3	63	3.6	9.9	117	1	100.0	5
17/05/13	7:05	3.9	3.9	3.8	90	2.4	0.0	---	0.00	0.0	---	3.9	3.8	3.8	1008.5	0.00	0.0	0.050	0.000	10.4	63	3.6	10.0	117	1	100.0	5
17/05/13	7:10	3.9	3.9	3.9	90	2.5	0.0	---	0.00	0.0	---	3.9	3.9	3.9	1008.6	0.00	0.0	0.050	0.000	10.4	63	3.6	10.0	116	1	100.0	5
17/05/13	7:15	4.1	4.1	3.9	90	2.6	0.0	---	0.00	0.0	---	4.1	4.0	4.0	1008.7	0.00	0.0	0.050	0.000	10.4	63	3.6	10.0	117	1	100.0	5
17/05/13	7:20	4.1	4.1	4.0	90	2.6	0.0	---	0.00	0.0	---	4.1	4.1	4.1	1008.8	0.00	0.0	0.049	0.000	10.4	63	3.6	10.0	117	1	100.0	5
17/05/13	7:25	4.2	4.2	4.1	89	2.5	0.0	---	0.00	0.0	---	4.2	4.1	4.1	1008.8	0.00	0.0	0.049	0.000	10.4	63	3.6	10.0	117	1	100.0	5
17/05/13	7:30	4.3	4.3	4.2	90	2.8	0.0	---	0.00	0.0	---	4.3	4.3	4.3	1008.9	0.00	0.0	0.049	0.000	10.4	63	3.6	10.0	117	1	100.0	5
17/05/13	7:35	4.6	4.6	4.3	90	3.1	0.0	---	0.00	0.0	---	4.6	4.5	4.5	1009.0	0.00	0.0	0.048	0.000	10.4	63	3.6	10.0	117	1	100.0	5
17/05/13	7:40	4.8	4.8	4.6	89	3.1	0.0	---	0.00	0.0	---	4.8	4.7	4.7	1009.1	0.00	0.0	0.047	0.000	10.4	63	3.6	10.0	116	1	100.0	5
17/05/13	7:45	5.2	5.2	4.8	88	3.3	0.0	---	0.00	0.0	---	5.2	5.1	5.1	1009.2	0.00	0.0	0.046	0.000	10.4	63	3.6	10.0	117	1	100.0	5
17/05/13	7:50	5.6	5.6	5.2	86	3.4	0.0	---	0.00	0.0	---	5.6	5.4	5.4	1009.2	0.00	0.0	0.044	0.000	10.4	63	3.6	10.0	117	1	100.0	5
17/05/13	7:55	6.1	6.1	5.6	86	3.9	0.0	---	0.00	0.0	---	6.1	6.0	6.0	1009.2	0.00	0.0	0.043	0.000	10.4	63	3.6	10.0	117	1	100.0	5
17/05/13	8:00	6.3	6.3	6.1	82	3.5	0.0	NW	0.00	1.0	NW	6.3	6.2	6.2	1009.2	0.00	0.0	0.042	0.000	10.4	63	3.6	10.0	117	1	100.0	5
17/05/13	8:05	6.7	6.7	6.3	83	4.0	0.0	NW	0.00	3.0	NW	6.7	6.6	6.6	1009.4	0.00	0.0	0.041	0.000	10.4	63	3.6	10.0	117	1	100.0	5
17/05/13	8:10	7.2	7.2	6.7	82	4.3	0.0	---	0.00	0.0	---	7.2	7.1	7.1	1009.4	0.00	0.0	0.039	0.000	10.5	63	3.7	10.1	117	1	100.0	5
17/05/13	8:15	7.4	7.5	7.2	79	4.0	0.0	NW	0.00	3.0	NW	7.4	7.3	7.3	1009.5	0.00	0.0	0.038	0.000	10.5	63	3.7	10.1	117	1	100.0	5
17/05/13	8:20	7.7	7.7	7.5	80	4.4	0.0	NW	0.00	2.0	NW	7.7	7.6	7.6	1009.5	0.00	0.0	0.037	0.000	10.6	64	4.0	10.2	117	1	100.0	5
17/05/13	8:25	7.9	7.9	7.7	80	4.6	0.0	NW	0.00	1.0	NW	7.9	7.8	7.8	1009.6	0.00	0.0	0.036	0.000	10.7	64	4.1	10.2	118	1	100.0	5
17/05/13	8:30	8.3	8.3	7.9	78	4.7	0.0	NW	0.00	2.0	NW	8.3	8.2	8.2	1009.6	0.00	0.0	0.035	0.000	10.7	64	4.2	10.3	117	1	100.0	5
17/05/13	8:35	8.3	8.3	8.2	78	4.7	0.0	NW	0.00	3.0	NW	8.3	8.2	8.2	1009.5	0.00	0.0	0.035	0.000	10.8	64	4.3	10.4	117	1	100.0	5
17/05/13	8:40	8.5	8.5	8.3	74	4.1	0.0	NW	0.00	2.0	NW	8.5	8.3	8.3	1009.6	0.00	0.0	0.034	0.000	11.0	64	4.4	10.6	117	1	100.0	5
17/05/13	8:45	8.7	8.7	8.4	76	4.7	0.0	---	0.00	0.0	---	8.7	8.6	8.6	1009.7	0.00	0.0	0.033	0.000	11.2	64	4.6	10.7	115	1	100.0	5
17/05/13	8:50	9.2	9.2	8.7	74	4.8	0.0	NW	0.00	1.0	NW	9.2	9.1	9.1	1009.7	0.00	0.0	0.032	0.000	11.3	64	4.8	10.8	116	1	100.0	5
17/05/13	8:55	9.3	9.4	9.2	73	4.7	0.0	NW	0.00	2.0	NW	9.3	9.2	9.2	1009.6	0.00	0.0	0.031	0.000	11.5	63	4.7	11.0	117	1	100.0	5
17/05/13	9:00	9.6	9.6	9.3	73	5.0	0.0	NW	0.00	2.0	NW	9.6	9.4	9.4	1009.7	0.00	0.0	0.030	0.000	11.7	64	5.1	11.2	117	1	100.0	5
17/05/13	9:05	10.1	10.1	9.6	71	5.0	0.0	NW	0.00	3.0	NW	10.1	9.8	9.8	1009.7	0.00	0.0	0.029	0.000	11.9	63	5.1	11.3	117	1	100.0	5
17/05/13	9:10	10.1	10.2	10.1	67	4.2	0.0	NW	0.00	1.0	NW	10.1	9.8	9.8	1009.7	0.00	0.0	0.029	0.000	12.1	63	5.3	11.5	117	1	100.0	5
17/05/13	9:15	9.8	10.0	9.8	69	4.4	0.0	NW	0.00	3.0	NW	9.8	9.6	9.6	1009.9	0.00	0.0	0.030	0.000	12.3	63	5.4	11.7	117	1	100.0	5
17/05/13	9:20	10.0	10.0	9.8	68	4.4	0.0	NW	0.00	1.0	NW	10.0	9.7	9.7	1009.9	0.00	0.0	0.029	0.000	12.4	63	5.6	11.8	117	1	100.0	5
17/05/13	9:25	10.2	10.2	10.1	67	4.4	1.0	NW	0.08	4.0	NW	10.2	9.9	9.9	1009.8	0.00	0.0	0.028	0.000	12.6	63	5.7	12.0	117	1	100.0	5
17/05/13	9:30	10.3	10.3	10.2	66	4.3	0.0	NW	0.00	5.0	NW	10.3	10.0	10.0	1009.8	0.00	0.0	0.028	0.000	12.8	63	5.9	12.2	117	1	100.0	5
17/05/13	9:35	10.6	10.6	10.3	65	4.2	0.0	NW	0.00	3.0	NW	10.6	10.2	10.2	1009.8	0.00	0.0	0.027	0.000	12.9	62	5.8	12.3	117	1	100.0	5
17/05/13	9:40	11.0	11.0	10.6	63	4.2	0.0	NW	0.00	1.0	NW	11.0	10.5	10.5	1009.8	0.00	0.0	0.025	0.000	13.1	62	6.0	12.4	117	1	100.0	5
17/05/13	9:45	11.3	11.3	11.0	62	4.3	0.0	---	0.00	0.0	---	11.3	10.7	10.7	1009.8	0.00	0.0	0.024	0.000	13.3	62	6.1	12.6	116	1	100.0	5
17/05/13	9:50	11.8	11.8	11.3	63	5.0	0.0	NW	0.00	1.0	NW	11.8	11.2	11.2	1009.8	0.00	0.0	0.023	0.000	13.4	61	6.1	12.8	117	1	100.0	5
17/05/13	9:55	11.8	11.8	11.8	56	3.3	0.0	NW	0.00	1.0	NW	11.8	11.1	11.1	1009.7	0.00	0.0	0.023	0.000	13.6	60	6.0	12.9	117	1	100.0	5
17/05/13	10:00	11.7	11.8	11.7	59	4.0	0.0	---	0.00	0.0	---	11.7	11.1	11.1	1009.8	0.00	0.0	0.023	0.000	13.8	60	6.1	13.1	115	1	100.0	5
17/05/13	10:05	11.9	11.9	11.7	60	4.4	0.0	WNW	0.00	3.0	WNW	11.9	11.3	11.3	1009.9	0.00	0.0	0.022	0.000	13.8	60	6.2	13.1	116	1	100.0	5
17/05/13	10:10	12.0	12.0	11.9	56	3.5	0.0	WNW	0.00	4.0	WNW	12.0	11.2	11.2	1009.9	0.00	0.0	0.022	0.000	14.0	59	6.1	13.2	117	1	100.0	5
17/05/13	10:15	12.2	12.2	12.0	56	3.6	0.0	WNW	0.00	2.0	WNW	12.2	11.4	11.4	1009.9	0.00	0.0	0.021	0.000	14.2	59	6.3	13.4	117	1	100.0	5
17/05/13	10:20	12.2	12.2	12.2	55	3.4	1.0	WNW	0.08	5.0	WNW	12.2	11.4	11.4	1009.8	0.00	0.0	0.021	0.000	14.3	59	6.4	13.5	117	1	100.0	5
17/05/13	10:25	12.5	12.5	12.2	56	4.0	0.0	WNW	0.00	4.0	WNW	12.5	11.7	11.7	1009.8	0.00	0.0	0.020	0.000	14.4	58	6.3	13.7	116	1	100.0	5
17/05/13	10:30	12.6	12.6	12.6	49	2.2	0.0	WNW	0.00	3.0	WNW	12.6	11.6	11.6	1009.7	0.00	0.0	0.020	0.000	14.6	57	6.2	13.8	117	1	100.0	5
17/05/13	10:35	12.9	12.9	12.6	48	2.1	0.0	SSE	0.00	1.0	WNW	12.9	11.8	11.8	1009.7	0.00	0.0	0.019	0.000	14.7	57	6.3	13.9	117	1	100.0	5
17/05/13	10:40	13.1	13.1	12.9	48	2.3	0.0	NNE	0.00	2.0	NNE	13.1	11.9	11.9	1009.7	0.00	0.0	0.018	0.000	14.9	56	6.2	14.1	117	1	100.0	5
17/05/13	10:45	13.2	13.2	13.1	48	2.4	0.0	SSE	0.00	4.0	SSE	13.2	12.1	12.1	1009.7	0.00	0.0	0.018	0.000	15.1	56	6.3	14.2	117	1	100.0	5
17/05/13	10:50	13.2	13.3	13.2	47	2.1	2.0	SSE	0.17	5.0	SSW	13.2	12.1	12.1	1009.7	0.00	0.0	0.018	0.000	15.2	55	6.2	14.3	117	1	100.0	5
17/05/13	10:55	12.9	13.2	12.9	48	2.2	1.0	ESE	0.08	4.0	ESE	12.9	11.8	11.8	1009.7	0.00	0.0	0.019	0.000	15.4	53	5.9	14.4	116	1	100.0	5
17/05/13	11:00	13.1	13.1	12.9	50	2.9	0.0	NNE	0.00	3.0	NNE	13.1	12.0	12.0	1009.7	0.00	0.0	0.018	0.000	15.4	52	5.6	14.4	117	1	100.0	5
17/05/13	11:05	13.4	13.4	13.1	48	2.6	0.0	WNW	0.00	3.0	WNW	13.4	12.3	12.3	1009.8	0.00	0.0	0.017	0.000	15.6	53	6.0	14.6	117	1	100.0	5
17/05/13	11:10	13.7	13.7	13.4	45	2.0	1.0	WNW	0.08	6.0	E	13.7	12.5	12.5	1009.7	0.00	0.0	0.016	0.000	15.6	53	6.1	14.6	117	1	100.0	5
17/05/13	11:15	13.8	13.9	13.7	44	1.8	1.0	E	0.08	6.0	E	13.8	12.6	12.6	1009.8	0.00	0.0	0.016	0.000	15.8	52	5.9	14.8	117	1	100.0	5
17/05/13	11:20	13.9	13.9	13.8	45	2.1	2.0	S	0.17	6.0	NW	13.9	12.7	12.7	1009.8	0.00	0.0	0.015	0.000	16.0	52	6.1	15.0	117	1	100.0	5
17/05/13	11:25	13.5	13.8	13.5	46	2.1	1.0	NNW	0.08	5.0	NNW	13.5	12.3	12.3	1009.8	0.00	0.0	0.017	0.000	16.1	50	5.6	14.9	117	1	100.0	5
17/05/13	11:30	13.5	13.5	13.4	45	1.8	1.0	N	0.08	5.0	NNW	13.5	12.3	12.3	1009.8	0.00	0.0	0.017	0.000	16.2	51	6.0	15.1	116	1	100.0	5
17/05/13	11:35	13.6	13.6	13.4	45	1.8	0.0	N	0.00	1.0	NE	13.6	12.3	12.3	1009.8	0.00	0.0	0.017	0.000	16.2	50	5.8	15.1	117	1	100.0	5
17/05/13	11:40	13.7	13.7	13.6	47	2.5	1.0	N	0.08	3.0	N	13.7	12.5	12.5	1009.8	0.00	0.0	0.016	0.000	16.3	49	5.6	15.2	117	1	100.0	5
17/05/13	11:45	13.6	13.7	13.6	47	2.5	0.0	NNW	0.00	4.0	NNW	13.6	12.4	12.4	1009.7	0.00	0.0	0.016	0.000	16.5	49	5.7	15.4	116	1	100.0	5
17/05/13	11:50	13.9	13.9	13.6	45	2.1	1.0	WNW	0.08	6.0	NW	13.9	12.7	12.7	1009.7	0.00	0.0	0.015	0.000	16.6	48	5.5	15.4	117	1	100.0	5
17/05/13	11:55	14.1	14.1	13.9	47	3.0	0.0	NNW	0.00	4.0	NNW	14.1	12.9	12.9	1009.7	0.00	0.0	0.015	0.000	16.7	49	5.9	15.6	117	1	100.0	5
17/05/13	12:00	14.0	14.1	13.9	46	2.6	1.0	N	0.08	5.0	N	14.0	12.8	12.8	1009.7	0.00	0.0	0.015	0.000	16.8	48	5.7	15.6	117	1	100.0	5
17/05/13	12:05	14.5	14.5	14.1	47	3.3	1.0	W	0.08	4.0	WNW	14.5	13.3	13.3	1009.7	0.00	0.0	0.013	0.000	16.8	48	5.7	15.6	117	1	100.0	5
17/05/13	12:10	14.9	14.9	14.5	46	3.4	0.0	W	0.00	3.0	W	14.9	13.7	13.7	1009.7	0.00	0.0	0.012	0.000	16.9	48	5.9	15.8	117	1	100.0	5
17/05/13	12:15	15.2	15.2	14.9	44	3.0	0.0	NNW	0.00	4.0	NNW	15.2	13.8	13.8	1009.7	0.00	0.0	0.011	0.000	17.0	48	5.9	15.8	117	1	100.0	5
17/05/13	12:20	15.2	15.3	15.2	45	3.3	1.0	SSE	0.08	4.0	SSE	15.2	13.9	13.9	1009.7	0.00	0.0	0.011	0.000	17.1	48	6.0	15.9	116	1	100.0	5
17/05/13	12:25	15.0	15.2	15.0	42	2.2	1.0	NW	0.08	4.0	NW	15.0	13.6	13.6	1009.7	0.00	0.0	0.012	0.000	17.3	47	5.9	16.1	117	1	100.0	5
17/05/13	12:30	14.8	15.0	14.8	42	2.0	0.0	WNW	0.00	3.0	NW	14.8	13.4	13.4	1009.6	0.00	0.0	0.012	0.000	17.4	47	6.0	16.2	117	1	100.0	5
17/05/13	12:35	15.0	15.0	14.8	41	1.8	0.0	WNW	0.00	4.0	SSW	15.0	13.6	13.6	1009.7	0.00	0.0	0.012	0.000	17.4	47	6.0	16.3	117	1	100.0	5
17/05/13	12:40	14.9	15.0	14.9	42	2.1	2.0	E	0.17	8.0	ESE	14.9	13.5	13.5	1009.7	0.00	0.0	0.012	0.000	17.6	47	6.2	16.4	117	1	100.0	5
17/05/13	12:45	14.3	14.8	14.3	42	1.6	0.0	ENE	0.00	8.0	ESE	14.3	12.9	12.9	1009.6	0.00	0.0	0.014	0.000	17.7	45	5.6	16.5	117	1	100.0	5
17/05/13	12:50	14.5	14.5	14.3	43	2.1	1.0	NE	0.08	5.0	NNE	14.5	13.2	13.2	1009.6	0.00	0.0	0.013	0.000	17.8	46	6.0	16.7	115	1	100.0	5
17/05/13	12:55	14.5	14.5	14.4	42	1.7	1.0	SSE	0.08	4.0	SSE	14.5	13.1	13.1	1009.7	0.00	0.0	0.013	0.000	17.9	46	6.1	16.7	117	1	100.0	5
17/05/13	13:00	14.8	14.8	14.6	44	2.6	0.0	E	0.00	1.0	SSE	14.8	13.4	13.4	1009.7	0.00	0.0	0.012	0.000	18.1	45	6.0	16.9	117	1	100.0	5
17/05/13	13:05	15.1	15.1	14.8	43	2.6	1.0	NE	0.08	6.0	NE	15.1	13.7	13.7	1009.6	0.00	0.0	0.011	0.000	18.1	45	6.0	16.9	117	1	100.0	5
17/05/13	13:10	15.1	15.2	15.1	40	1.6	2.0	NNE	0.17	6.0	E	15.1	13.6	13.6	1009.7	0.00	0.0	0.011	0.000	18.2	45	6.0	16.9	117	1	100.0	5
17/05/13	13:15	15.1	15.1	15.0	42	2.2	0.0	W	0.00	4.0	WNW	15.1	13.7	13.7	1009.6	0.00	0.0	0.011	0.000	18.3	45	6.1	17.1	117	1	100.0	5
17/05/13	13:20	15.3	15.3	15.1	38	1.1	1.0	NW	0.08	4.0	WNW	15.3	13.7	13.7	1009.7	0.00	0.0	0.010	0.000	18.3	44	5.9	17.1	117	1	100.0	5
17/05/13	13:25	15.3	15.3	15.3	44	3.1	1.0	NW	0.08	6.0	NW	15.3	13.9	13.9	1009.7	0.00	0.0	0.011	0.000	18.4	44	6.0	17.2	117	1	100.0	5
17/05/13	13:30	15.2	15.3	15.2	41	2.0	1.0	NE	0.08	4.0	NE	15.2	13.7	13.7	1009.7	0.00	0.0	0.011	0.000	18.6	43	5.7	17.3	117	1	100.0	5
17/05/13	13:35	14.9	15.2	14.9	42	2.1	0.0	NNE	0.00	1.0	NNE	14.9	13.5	13.5	1009.7	0.00	0.0	0.012	0.000	18.6	44	6.1	17.3	117	1	100.0	5
17/05/13	13:40	14.8	14.9	14.8	44	2.6	1.0	NNW	0.08	6.0	NE	14.8	13.4	13.4	1009.8	0.00	0.0	0.012	0.000	18.4	43	5.6	17.2	117	1	100.0	5
17/05/13	13:45	14.5	14.8	14.5	42	1.7	1.0	NW	0.08	6.0	NW	14.5	13.1	13.1	1009.8	0.00	0.0	0.013	0.000	18.3	43	5.5	17.0	118	1	100.0	5
17/05/13	13:50	14.4	14.5	14.4	43	2.0	1.0	NNW	0.08	6.0	NW	14.4	13.1	13.1	1009.7	0.00	0.0	0.014	0.000	18.3	43	5.5	17.0	116	1	100.0	5
17/05/13	13:55	14.2	14.4	14.2	46	2.8	1.0	NNW	0.08	5.0	NNW	14.2	13.0	13.0	1009.8	0.00	0.0	0.014	0.000	18.3	44	5.8	17.0	117	1	100.0	5
17/05/13	14:00	14.3	14.3	14.2	46	2.8	1.0	NW	0.08	3.0	NW	14.3	13.1	13.1	1009.8	0.00	0.0	0.014	0.000	18.2	44	5.7	16.9	117	1	100.0	5
17/05/13	14:05	14.2	14.3	14.2	44	2.1	1.0	NW	0.08	3.0	NW	14.2	12.9	12.9	1009.8	0.00	0.0	0.014	0.000	18.1	44	5.7	16.8	117	1	100.0	5
17/05/13	14:10	14.4	14.4	14.2	46	2.9	0.0	NNW	0.00	4.0	NNW	14.4	13.2	13.2	1009.7	0.00	0.0	0.014	0.000	18.0	44	5.6	16.7	117	1	100.0	5
17/05/13	14:15	14.9	14.9	14.4	43	2.5	1.0	NNE	0.08	7.0	N	14.9	13.6	13.6	1009.7	0.00	0.0	0.012	0.000	18.0	44	5.6	16.7	116	1	100.0	5
17/05/13	14:20	15.2	15.2	14.9	45	3.3	1.0	NNE	0.08	5.0	NNE	15.2	13.9	13.9	1009.6	0.00	0.0	0.011	0.000	18.1	44	5.7	16.8	117	1	100.0	5
17/05/13	14:25	15.4	15.4	15.2	42	2.5	0.0	NNE	0.00	3.0	NNE	15.4	14.0	14.0	1009.5	0.00	0.0	0.010	0.000	18.3	44	5.8	17.0	117	1	100.0	5
17/05/13	14:30	15.4	15.4	15.4	41	2.2	5.0	NW	0.42	13.0	NW	15.3	13.9	13.9	1009.5	0.00	0.0	0.010	0.000	18.3	43	5.5	17.0	116	1	100.0	5
17/05/13	14:35	15.3	15.4	15.3	43	2.8	2.0	NW	0.17	8.0	NW	15.3	13.9	13.9	1009.6	0.00	0.0	0.011	0.000	18.4	43	5.6	17.2	116	1	100.0	5
17/05/13	14:40	15.1	15.3	15.1	41	1.9	3.0	NW	0.25	8.0	NNE	15.1	13.6	13.6	1009.7	0.00	0.0	0.011	0.000	18.4	43	5.6	17.2	117	1	100.0	5
17/05/13	14:45	14.7	15.1	14.7	42	1.9	3.0	NNW	0.25	9.0	WNW	14.7	13.3	13.3	1009.7	0.00	0.0	0.013	0.000	18.3	43	5.5	17.0	116	1	100.0	5
17/05/13	14:50	14.7	14.7	14.7	42	1.9	1.0	NNW	0.08	5.0	NNW	14.7	13.3	13.3	1009.6	0.00	0.0	0.013	0.000	18.3	43	5.5	16.9	117	1	100.0	5
17/05/13	14:55	14.7	14.8	14.7	42	1.9	3.0	NNW	0.25	7.0	NNW	14.7	13.3	13.3	1009.7	0.00	0.0	0.013	0.000	18.3	42	5.1	16.9	117	1	100.0	5
17/05/13	15:00	14.6	14.7	14.6	42	1.8	2.0	NW	0.17	7.0	NW	14.6	13.2	13.2	1009.8	0.00	0.0	0.013	0.000	18.2	42	5.0	16.8	116	1	100.0	5
17/05/13	15:05	14.6	14.6	14.6	41	1.5	3.0	W	0.25	7.0	NNW	14.6	13.2	13.2	1009.8	0.00	0.0	0.013	0.000	18.1	42	5.0	16.7	117	1	100.0	5
17/05/13	15:10	14.6	14.6	14.6	44	2.4	2.0	WNW	0.17	6.0	WNW	14.6	13.2	13.2	1009.8	0.00	0.0	0.013	0.000	18.0	42	4.9	16.6	116	1	100.0	5
17/05/13	15:15	14.6	14.6	14.6	39	0.8	4.0	WNW	0.33	10.0	W	14.6	13.1	13.1	1009.8	0.00	0.0	0.013	0.000	18.0	42	4.9	16.6	117	1	100.0	5
17/05/13	15:20	14.6	14.6	14.6	41	1.5	3.0	W	0.25	9.0	W	14.6	13.2	13.2	1009.9	0.00	0.0	0.013	0.000	17.9	42	4.8	16.5	117	1	100.0	5
17/05/13	15:25	14.4	14.6	14.4	41	1.3	2.0	NNW	0.17	7.0	NNW	14.4	13.1	13.1	1009.8	0.00	0.0	0.014	0.000	17.9	42	4.8	16.5	117	1	100.0	5
17/05/13	15:30	14.4	14.4	14.4	40	1.0	0.0	NW	0.00	1.0	NW	14.4	13.0	13.0	1009.8	0.00	0.0	0.014	0.000	17.8	42	4.7	16.4	117	1	100.0	5
17/05/13	15:35	14.5	14.5	14.4	41	1.4	0.0	---	0.00	0.0	---	14.5	13.1	13.1	1009.7	0.00	0.0	0.013	0.000	17.8	43	5.1	16.5	117	1	100.0	5
17/05/13	15:40	14.7	14.7	14.5	41	1.6	1.0	WNW	0.08	5.0	WNW	14.7	13.3	13.3	1009.6	0.00	0.0	0.013	0.000	17.9	42	4.8	16.5	117	1	100.0	5
17/05/13	15:45	14.8	14.8	14.7	41	1.6	3.0	NW	0.25	6.0	NW	14.8	13.3	13.3	1009.7	0.00	0.0	0.012	0.000	17.9	42	4.8	16.5	116	1	100.0	5
17/05/13	15:50	14.7	14.8	14.7	42	1.9	1.0	NW	0.08	7.0	NW	14.7	13.3	13.3	1009.7	0.00	0.0	0.013	0.000	17.9	42	4.8	16.5	118	1	100.0	5
17/05/13	15:55	14.6	14.7	14.6	40	1.1	4.0	NW	0.33	8.0	WNW	14.6	13.1	13.1	1009.6	0.00	0.0	0.013	0.000	17.8	42	4.7	16.4	117	1	100.0	5
17/05/13	16:00	14.4	14.6	14.4	41	1.3	2.0	NW	0.17	5.0	NW	14.4	13.0	13.0	1009.6	0.00	0.0	0.014	0.000	17.7	42	4.6	16.3	117	1	100.0	5
17/05/13	16:05	14.4	14.4	14.4	43	2.0	0.0	NNE	0.00	1.0	NNE	14.4	13.1	13.1	1009.6	0.00	0.0	0.014	0.000	17.6	42	4.5	16.2	117	1	100.0	5
17/05/13	16:10	14.6	14.6	14.4	42	1.8	1.0	NW	0.08	5.0	NW	14.6	13.2	13.2	1009.6	0.00	0.0	0.013	0.000	17.6	43	4.9	16.3	116	1	100.0	5
17/05/13	16:15	14.8	14.8	14.6	41	1.6	1.0	NW	0.08	5.0	NW	14.8	13.3	13.3	1009.7	0.00	0.0	0.012	0.000	17.6	42	4.5	16.2	117	1	100.0	5
17/05/13	16:20	14.8	14.8	14.7	40	1.3	1.0	NW	0.08	4.0	NW	14.8	13.3	13.3	1009.8	0.00	0.0	0.012	0.000	17.6	42	4.5	16.2	117	1	100.0	5
17/05/13	16:25	14.9	14.9	14.8	42	2.1	1.0	NNW	0.08	4.0	NNW	14.9	13.5	13.5	1009.8	0.00	0.0	0.012	0.000	17.6	42	4.5	16.2	117	1	100.0	5
17/05/13	16:30	15.0	15.0	14.9	39	1.1	1.0	NW	0.08	7.0	NW	15.0	13.4	13.4	1009.7	0.00	0.0	0.012	0.000	17.6	43	4.9	16.3	116	1	100.0	5
17/05/13	16:35	14.9	15.0	14.9	42	2.1	1.0	NW	0.08	6.0	NNW	14.9	13.6	13.6	1009.7	0.00	0.0	0.012	0.000	17.6	42	4.5	16.2	117	1	100.0	5
17/05/13	16:40	14.9	14.9	14.9	39	1.0	1.0	NNW	0.08	8.0	N	14.9	13.3	13.3	1009.7	0.00	0.0	0.012	0.000	17.6	42	4.5	16.2	116	1	100.0	5
17/05/13	16:45	14.8	14.9	14.8	38	0.6	2.0	NNW	0.17	7.0	NW	14.8	13.3	13.3	1009.7	0.00	0.0	0.012	0.000	17.6	42	4.5	16.2	117	1	100.0	5
17/05/13	16:50	15.0	15.0	14.8	40	1.5	2.0	NW	0.17	5.0	NW	15.0	13.5	13.5	1009.6	0.00	0.0	0.012	0.000	17.6	42	4.5	16.2	118	1	100.0	5
17/05/13	16:55	15.6	15.6	15.0	36	0.6	2.0	NW	0.17	7.0	NW	15.6	13.9	13.9	1009.7	0.00	0.0	0.009	0.000	17.6	42	4.5	16.2	117	1	100.0	5
17/05/13	17:00	15.8	15.8	15.6	34	-0.1	2.0	NW	0.17	5.0	NW	15.8	14.0	14.0	1009.6	0.00	0.0	0.009	0.000	17.6	42	4.5	16.2	117	1	100.0	5
17/05/13	17:05	15.7	15.8	15.7	35	0.3	1.0	NE	0.08	14.0	WNW	15.7	14.0	14.0	1009.5	0.00	0.0	0.009	0.000	17.7	41	4.3	16.3	117	1	100.0	5
17/05/13	17:10	15.8	15.8	15.7	38	1.5	3.0	NNW	0.25	14.0	WNW	15.8	14.2	14.2	1009.5	0.00	0.0	0.009	0.000	17.8	41	4.4	16.4	116	1	100.0	5
17/05/13	17:15	15.3	15.7	15.3	38	1.1	4.0	N	0.33	11.0	N	15.3	13.7	13.7	1009.7	0.00	0.0	0.010	0.000	17.9	41	4.4	16.4	117	1	100.0	5
17/05/13	17:20	15.0	15.3	15.0	40	1.5	1.0	NW	0.08	6.0	NW	15.0	13.5	13.5	1009.8	0.00	0.0	0.012	0.000	17.9	42	4.8	16.5	117	1	100.0	5
17/05/13	17:25	14.9	15.0	14.9	40	1.4	2.0	N	0.17	12.0	NW	14.9	13.4	13.4	1009.8	0.00	0.0	0.012	0.000	17.9	42	4.8	16.5	117	1	100.0	5
17/05/13	17:30	14.8	14.9	14.8	39	0.9	2.0	N	0.17	9.0	NNW	14.8	13.3	13.3	1009.6	0.00	0.0	0.012	0.000	17.9	42	4.8	16.5	117	1	100.0	5
17/05/13	17:35	14.7	14.8	14.7	39	0.9	2.0	NNW	0.17	8.0	N	14.7	13.2	13.2	1009.5	0.00	0.0	0.013	0.000	17.8	42	4.7	16.4	117	1	100.0	5
17/05/13	17:40	14.9	14.9	14.7	40	1.4	2.0	NNW	0.17	5.0	NNE	14.9	13.4	13.4	1009.4	0.00	0.0	0.012	0.000	17.8	41	4.4	16.4	116	1	100.0	5
17/05/13	17:45	15.1	15.1	14.9	38	0.9	3.0	NNW	0.25	8.0	N	15.1	13.5	13.5	1009.4	0.00	0.0	0.011	0.000	17.8	42	4.7	16.4	117	1	100.0	5
17/05/13	17:50	15.0	15.1	15.0	39	1.1	1.0	NNW	0.08	5.0	NW	15.0	13.4	13.4	1009.7	0.00	0.0	0.012	0.000	17.8	41	4.4	16.4	116	1	100.0	5
17/05/13	17:55	14.9	15.0	14.8	40	1.4	1.0	NW	0.08	7.0	NNW	14.9	13.4	13.4	1009.8	0.00	0.0	0.012	0.000	17.7	42	4.6	16.3	118	1	100.0	5
